"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
20686,"Brain : a journal of neurology",2005,"Neuroprotection by inhibition of matrix metalloproteinases in a mouse model of intracerebral haemorrhage.","Jian","Wang","Stella E","Tsirka","Department of Pharmacological Sciences, University Medical Center at Stony Brook, Stony Brook, NY 11794-8651, USA.","Journal Article","[]","True","Jian","Stella","male",0.73,22,"female",1,441
20687,"Brain : a journal of neurology",2005,"Short-lived plasma blasts are the main B cell effector subset during the course of multiple sclerosis.","Sabine","Cepok","Bernhard","Hemmer","Department of Neurology, Heinrich Heine-University, Duesseldorf, Germany.","Comparative Study","['Berit', 'Verena', 'Friederike', 'Dun', 'Joachim', 'Norbert', 'Hans-Peter']","True","Sabine","Bernhard","female",1,337,"male",1,47
3157,"Brain : a journal of neurology",2005,"Infarcts in the posterior circulation territory in migraine. The population-based MRI CAMERA study.","Mark C","Kruit","Mark A","van Buchem","Department of Radiology, Leiden University Medical Centre, 2300 RC Leiden, The Netherlands. m.c.kruit@lumc.nl","Journal Article","['Lenore J', 'Michel D']","True","Mark","Mark","male",1,6176,"male",1,6176
10713,"Brain : a journal of neurology",2005,"Analysis of shape and positioning of the hippocampal formation: an MRI study in patients with partial epilepsy and healthy controls.","N","Bernasconi","A","Bernasconi","Department of Neurology and Brain Imaging Center, McGill University, Montreal Neurological Institute and Hospital, Montreal, Quebec, Canada.","Journal Article","['D', 'F', 'S']","True","N","A","male",0.56,9,"male",0.59,56
10714,"Brain : a journal of neurology",2005,"Greater functional recovery after temporal lobe epilepsy surgery in children.","U","Gleissner","C","Helmstaedter","Department of Epileptology, University of Bonn, Bonn, Germany. ulrike.gleissner@ukb.uni-bonn.de","Comparative Study","['R', 'J', 'C E']","True","U","C","female",0.5,2,"male",0.74,27
10715,"Brain : a journal of neurology",2005,"A comparison of degeneration in motor thalamus and cortex between progressive supranuclear palsy and Parkinson's disease.","Glenda M","Halliday","Jasmine M","Henderson","Prince of Wales Medical Research Institute and University of New South Wales, Sydney, Australia. G.Halliday@unsw.edu.au","Journal Article","['Virginia']","True","Glenda","Jasmine","female",1,275,"female",0.99,714
10716,"Brain : a journal of neurology",2005,"Hereditary Pick's disease with the G272V tau mutation shows predominant three-repeat tau pathology.","I F","Bronner","J C","van Swieten","Department of Human Genetics, Section Medical Genomics and Center for Neurogenomics and Cognitive Research, VU University Medical Center and VU University, Amsterdam, The Netherlands.","Case Reports","['B C', 'A', 'L A', 'R', 'W', 'R', 'P']","True","I","J",NA,NA,NA,"male",0.83,122
10717,"Brain : a journal of neurology",2005,"Phenotypic spectrum of disorders associated with glycyl-tRNA synthetase mutations.","Kumaraswamy","Sivakumar","Lev G","Goldfarb","Barrow Neurological Institute, Phoenix, AZ, USA.","Case Reports","['Theodoros', 'Imke', 'Garth A', 'Benoît', 'Anthony', 'Nyamkhishig', 'Kyproula', 'John L', 'Eleni', 'Victor', 'Marinos C', 'Eric D', 'Kenneth H']","True","Kumaraswamy","Lev","male",1,1,"male",0.95,19
10718,"Brain : a journal of neurology",2005,"Measurement of basal forebrain atrophy in Alzheimer's disease using MRI.","Stefan J","Teipel","Harald","Hampel","Department of Psychiatry, Alzheimer Memorial Center and Geriatric Psychiatry Branch, Dementia and Neuroimaging Section, Ludwig-Maximilian University, Munich, Germany. stefan.teipel@med.uni-muenchen.de","Journal Article","['Wilhelm H', 'Helmut', 'Arun L W', 'Stefan O', 'Stephanie', 'Olaf', 'Maximilian F', 'Hans-Jürgen']","True","Stefan","Harald","male",1,917,"male",1,80
10719,"Brain : a journal of neurology",2005,"Neuromagnetic indicators of auditory cortical reorganization of tinnitus.","Nathan","Weisz","Thomas","Elbert","Department of Psychology, University of Konstanz, Konstanz, Germany. Nathan.Weisz@uni-konstanz.de","Journal Article","['Christian', 'Katalin']","True","Nathan","Thomas","male",1,1632,"male",1,3753
24334,"Brain : a journal of neurology",2005,"Therapeutic stimulation of the hypothalamus: pathophysiological insights and prerequisites for management.","Massimo","Leone","Gennaro","Bussone","","Comment","['Angelo', 'Giovanni', 'Arne']","False","Massimo","Gennaro","male",1,492,"male",0.98,61
24335,"Brain : a journal of neurology",2005,"Decade of the brain.","Alastair","Compston","","","","Editorial","[]","False","Alastair","","male",1,90,NA,NA,NA
24336,"Brain : a journal of neurology",2005,"From the archives. Problems of life and mind.","Alastair","Compston","","","","Historical Article","[]","False","Alastair","","male",1,90,NA,NA,NA
24337,"Brain : a journal of neurology",2005,"A new cause of limbic encephalopathy.","Robert B","Darnell","Jerome B","Posner","The Rockefeller University, New York, USA.","Comment","[]","False","Robert","Jerome","male",1,5222,"male",1,730
27572,"Brain : a journal of neurology",2005,"The association between APOE epsilon4, age and outcome after head injury: a prospective cohort study.","G M","Teasdale","J A R","Nicoll","Department of Neurosurgery, University of Glasgow, Institute of Neurological Sciences, Southern General Hospital, Glasgow, UK.","Journal Article","['G D']","True","G","J","male",0.83,23,"male",0.83,122
27573,"Brain : a journal of neurology",2005,"The evolution and pathology of frontotemporal dementia.","Andrew","Kertesz","David G","Munoz","Department of Cognitive Neurology, St Joseph's Hospital, London, Ontario N6A 4V2, Canada. Andrew.Kertesz@sjhc.london.on.ca","Journal Article","['Paul', 'Mervin', 'Wilda']","True","Andrew","David","male",1,5168,"male",1,12593
1333,"Brain : a journal of neurology",2009,"Morphing voxels: the hype around structural imaging of headache patients.","Arne","May","","","Department of Systems Neuroscience, Universitäts-Krankenhaus Eppendorf , Martinistrasse 52, Hamburg, Germany. a.may@uke.uni-hamburg.de","Journal Article","[]","True","Arne","","male",1,110,NA,NA,NA
1335,"Brain : a journal of neurology",2009,"Encoding of human action in Broca's area.","Patrik","Fazio","Luciano","Fadiga","DSBTA, Section of Human Physiology, University of Ferrara, Ferrara, Italy.","Journal Article","['Anna', 'Laila', 'Alessandro', 'Alice C', 'Thierry', 'Ferdinando', 'Enrico']","True","Patrik","Luciano","male",1,194,"male",1,365
1337,"Brain : a journal of neurology",2009,"Imbalance of neural cell adhesion molecule and polysialyltransferase alleles causes defective brain connectivity.","Herbert","Hildebrandt","Rita","Gerardy-Schahn","Institute of Cellular Chemistry, Hannover Medical School, Carl-Neuberg-Strasse 1, Hannover, Germany. hildebrandt.herbert@mh-hannover.de","Journal Article","['Martina', 'Imke', 'Iris', 'Hannelore', 'Birgit']","True","Herbert","Rita","male",1,91,"female",1,1097
5295,"Brain : a journal of neurology",2009,"PMP22 expression in dermal nerve myelin from patients with CMT1A.","Istvan","Katona","Jun","Li","Department of Neurology, Wayne State University School of Medicine, Detroit, MI 48201, USA.","Journal Article","['Xingyao', 'Shawna M E', 'Stephanie', 'Carly E', 'Lindsey J', 'Michael E']","True","Istvan","Jun","male",1,13,"male",0.94,189
5296,"Brain : a journal of neurology",2009,"'The quicksand of forgetfulness': semantic dementia in One hundred years of solitude.","Katya","Rascovsky","Bruce L","Miller","Memory and Aging Center, UCSF Department of Neurology, San Francisco, CA 94143-1207, USA. krascovsky@memory.ucsf.edu","Historical Article","['Matthew E', 'Isela R', 'Scott']","True","Katya","Bruce","female",1,85,"male",1,800
8463,"Brain : a journal of neurology",2009,"Not on the face alone: perception of contextualized face expressions in Huntington's disease.","Hillel","Aviezer","Morris","Moscovitch","Department of Psychology, Hebrew University of Jerusalem, Jerusalem, Israel. hillel.aviezer@mail.huji.ac.il","Journal Article","['Shlomo', 'Ran R', 'Wendy S', 'Jeanne', 'Sonya', 'Sherali', 'Sharon']","True","Hillel","Morris","male",1,39,"male",1,49
8464,"Brain : a journal of neurology",2009,"Reduced O-GlcNAcylation links lower brain glucose metabolism and tau pathology in Alzheimer's disease.","Fei","Liu","Cheng-Xin","Gong","Department of Neurochemistry, New York State Institute for Basic Research in Developmental Disabilities, Staten Island, New York 10314, USA.","Journal Article","['Jianhua', 'Hitoshi', 'Jinhua', 'Jianlan', 'Inge', 'Khalid']","True","Fei","Cheng-Xin","male",0.63,51,NA,NA,NA
11634,"Brain : a journal of neurology",2009,"Polysialic acid glycomimetics promote myelination and functional recovery after peripheral nerve injury in mice.","Ali","Mehanna","Melitta","Schachner","Zentrum für Molekulare Neurobiologie, Universität Hamburg, Martinistrasse 85, Hamburg, Germany.","Journal Article","['Bibhudatta', 'Nina', 'Christian', 'Shan', 'Gabriele', 'Andrey']","True","Ali","Melitta","male",0.85,3351,"female",1,3
11637,"Brain : a journal of neurology",2009,"Effect of Alemtuzumab (CAMPATH 1-H) in patients with inclusion-body myositis.","Marinos C","Dalakas","Allan D","Kirk","Clinical Neurosciences, Neuromuscular Diseases, Imperial College, London, Hammersmith Hospital Campus, Du Cane Rd, London, UK. m.dalakas@imperial.ac.uk","Clinical Trial","['Goran', 'Jens', 'Mohammad', 'Beverly', 'Michael O', 'Joseph A', 'Ellen W', 'James', 'Robert L', 'David A']","True","Marinos","Allan","male",1,7,"male",1,590
17213,"Brain : a journal of neurology",2009,"Changes in spinal reflex and locomotor activity after a complete spinal cord injury: a common mechanism?","V","Dietz","M","Bolliger","Spinal Cord Injury Centre, University Hospital Balgrist, Forchstrasse 340, 8008 Zurich, Switzerland. Volker.Dietz@balgrist.ch","Journal Article","['S', 'A', 'M']","True","V","M","female",0.75,4,"male",0.74,158
17214,"Brain : a journal of neurology",2009,"Automated MRI measures identify individuals with mild cognitive impairment and Alzheimer's disease.","Rahul S","Desikan","","","Athinoula A. Martinos Center for Biomedical Imaging, Department of Radiology, Massachusetts General Hospital, Charlestown, MA 02129, USA.","Journal Article","['Howard J', 'Christopher P', 'William P', 'Christine M', 'Michael W', 'Nicholas J', 'Douglas N', 'David H', 'Randy L', 'Bruce']","True","Rahul","","male",1,397,NA,NA,NA
17215,"Brain : a journal of neurology",2009,"Defining Meyer's loop-temporal lobe resections, visual field deficits and diffusion tensor tractography.","M","Yogarajah","J S","Duncan","Department of Clinical and Experimental Epilepsy, UCL Institute of Neurology, Queen Square, London, UK. j.duncan@ion.ucl.ac.uk","Journal Article","['N K', 'S', 'M', 'J', 'G J M', 'D C', 'A W', 'M R', 'M J']","True","M","J","male",0.74,158,"male",0.83,122
24031,"Brain : a journal of neurology",2009,"Enhanced activation of the left inferior frontal gyrus in deaf and dyslexic adults during rhyming.","Mairéad","MacSweeney","Usha","Goswami","Institute of Cognitive Neuroscience, University College London, London WC1N 3AR, UK. m.macsweeney@ucl.ac.uk","Journal Article","['Michael J', 'Dafydd']","True","Mairéad","Usha",NA,NA,NA,"female",1,64
24032,"Brain : a journal of neurology",2009,"Altered dopaminergic profile in the putamen and substantia nigra in restless leg syndrome.","James R","Connor","Christopher J","Earley","Department of Neurosurgery, Penn State College of Medicine, Hershey, PA 17033-0850, USA. jconnor@psu.edu","Journal Article","['Xin-Sheng', 'Richard P', 'John L', 'Jason A', 'Barbara T']","True","James","Christopher","male",0.99,6359,"male",1,2339
24033,"Brain : a journal of neurology",2009,"Editorial. 'The muddle of embodiment'.","Alastair","Compston","","","","Editorial","[]","False","Alastair","","male",1,90,NA,NA,NA
24034,"Brain : a journal of neurology",2009,"Changes in cortical grey matter density associated with long-standing retinal visual field defects.","Christine C","Boucard","Frans W","Cornelissen","Laboratory for Experimental Ophthalmology, University Medical Center Groningen, University of Groningen, Groningen, The Netherlands.","Journal Article","['Aditya T', 'R Paul', 'Nomdo M', 'Jos B T M', 'Johanna M M']","True","Christine","Frans","female",1,3115,"male",0.96,70
4024,"Brain : a journal of neurology",2007,"Multiparametric MRI evaluation of kainic acid-induced neuronal activation in rat hippocampus.","Yi-Hua","Hsu","Chen","Chang","Institute of Biomedical Sciences, Academia Sinica, Taipei, Taiwan, ROC.","Journal Article","['Wang-Tso']","True","Yi-Hua","Chen",NA,NA,NA,"male",0.57,239
4025,"Brain : a journal of neurology",2007,"Long-term survival with glioblastoma multiforme.","Dietmar","Krex","","","Department of Neurosurgery, Carl Gustav Carus University Hospital, University of Technology, Dresden, Germany. dietmar.krex@uniklinikum-dresden.de","Journal Article","['Barbara', 'Christian', 'Andreas', 'Torsten', 'Matthias', 'Michael', 'Joachim P', 'Oliver', 'Guido', 'Michael', 'Gabriele']","True","Dietmar","","male",1,25,NA,NA,NA
3796,"Brain : a journal of neurology",2006,"Correlates of sleep-onset REM periods during the Multiple Sleep Latency Test in community adults.","Emmanuel","Mignot","Terry","Young","Department of Psychiatry and Behavioral Sciences, Stanford University School of Medicine, Palo Alto, CA, USA. mignot@stanford.edu","Journal Article","['Ling', 'Laurel', 'Cecilia', 'Kathryn', 'Mary L']","True","Emmanuel","Terry","male",1,761,"male",0.78,1429
3797,"Brain : a journal of neurology",2006,"Phenotypic heterogeneity in inherited prion disease (P102L) is associated with differential propagation of protease-resistant wild-type and mutant prion protein.","Jonathan D F","Wadsworth","John","Collinge","MRC Prion Unit and Department of Neurodegenerative Disease, Institute of Neurology, University College London, National Hospital for Neurology and Neurosurgery Queen Square, London, UK.","Journal Article","['Susan', 'Jacqueline M', 'Sharon', 'Caroline', 'Gary', 'Jennifer', 'Ian', 'Emmanuel A', 'Herbert', 'Sebastian']","True","Jonathan","John","male",1,3702,"male",0.99,9931
3798,"Brain : a journal of neurology",2006,"The contribution of demyelination to axonal loss in multiple sclerosis.","G C","DeLuca","M M","Esiri","Department of Clinical Neurology, University of Oxford, Oxford, UK.","Journal Article","['K', 'N', 'G C']","True","G","M","male",0.83,23,"male",0.74,158
3799,"Brain : a journal of neurology",2006,"Cognitive mechanisms, specificity and neural underpinnings of visuospatial peaks in autism.","M-J","Caron","M","Dawson","Clinique Spécialisée de l'Autisme, Hôpital Rivière-des-Prairies Montréal, Canada.","Journal Article","['L', 'C']","True","M-J","M","female",1,5,"male",0.74,158
3800,"Brain : a journal of neurology",2006,"Impaired anticipatory control of fingertip forces in patients with a pure motor or sensorimotor lacunar syndrome.","Preeti","Raghavan","Andrew M","Gordon","Department of Rehabilitation Medicine, Mount Sinai Medical Center, Box 1674, 1425 Madison Avenue, New York, NY 10029, USA. Preeti.Raghavan@mountsinai.org","Journal Article","['John W']","True","Preeti","Andrew","female",0.84,73,"male",1,5168
3801,"Brain : a journal of neurology",2006,"The craniopagus malformation: classification and implications for surgical separation.","James L","Stone","James T","Goodrich","Department of Neurological Surgery, Neuropsychiatric Institute, University of Illinois at Chicago, Chicago, IL 60612, USA. jlstone4@aol.com","Journal Article","[]","True","James","James","male",0.99,6359,"male",0.99,6359
6988,"Brain : a journal of neurology",2006,"CSF amyloid-beta-peptides in Alzheimer's disease, dementia with Lewy bodies and Parkinson's disease dementia.","Mirko","Bibl","Jens","Wiltfang","Department of Psychiatry, University of Goettingen, Goettingen, Germany.","Journal Article","['Brit', 'Hermann', 'Piotr', 'Hans-Wolfgang', 'Katrin', 'Alexandr', 'Lukas', 'Claudia', 'Eckart', 'Johannes', 'Markus']","True","Mirko","Jens","male",1,164,"male",1,292
