"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
5650,"Current opinion in neurobiology",2009,"Spontaneous and driven cortical activity: implications for computation.","Dario L","Ringach","","","Department of Neurobiology and Psychology, Jules Stein Eye Institute, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA 90095-1563, USA. dario@ucla.edu","Journal Article","[]","True","Dario","","male",1,448,NA,NA,NA
8967,"Current opinion in neurobiology",2009,"Sensory representations in cerebellar granule cells.","Alexander","Arenz","Troy W","Margrie","Department of Neuroscience, Physiology and Pharmacology, University College London, Rockefeller Building, 21 University Street, WC1E 6DE London, UK.","Journal Article","['Edward F']","True","Alexander","Troy","male",1,1645,"male",1,588
17853,"Current opinion in neurobiology",2009,"Adhesion molecules in establishing retinal circuitry.","Peter G","Fuerst","Robert W","Burgess","The Jackson Laboratory, 600 Main Street, Bar Harbor, ME 04069, USA. peter.fuerst@jax.org","Journal Article","[]","True","Peter","Robert","male",1,4373,"male",1,5222
17854,"Current opinion in neurobiology",2009,"A taste of the Drosophila gustatory receptors.","Craig","Montell","","","Department of Biological Chemistry, Center for Sensory Biology, The Johns Hopkins University School of Medicine, Baltimore, MD 21205, USA. cmontell@jhmi.edu","Journal Article","[]","True","Craig","","male",1,1816,NA,NA,NA
17855,"Current opinion in neurobiology",2009,"Controversy and consensus: noncanonical signaling mechanisms in the insect olfactory system.","Takao","Nakagawa","Leslie B","Vosshall","Laboratory of Neurogenetics and Behavior, The Rockefeller University, New York, NY 10065, USA.","Journal Article","[]","True","Takao","Leslie",NA,NA,NA,"female",0.88,1173
21966,"Current opinion in neurobiology",2009,"Gain control mechanisms in the auditory pathway.","Benjamin Louis","Robinson","David","McAlpine","UCL Ear Institute, 332 Gray's Inn Road, London WC1X 8EE, UK.","Journal Article","[]","True","Benjamin","David","male",1,1475,"male",1,12593
22471,"Current opinion in neurobiology",2009,"Signalling mechanisms.","Michael D","Ehlers","Gina","Turrigiano","","Editorial","[]","False","Michael","Gina","male",1,11094,"female",1,1320
22472,"Current opinion in neurobiology",2009,"Caenorhabditis elegans pheromones regulate multiple complex behaviors.","Arthur S","Edison","","","Box 100245, Department of Biochemistry & Molecular Biology, McKnight Brain Institute, and National High Magnetic Field Laboratory, University of Florida, Gainesville, FL 32610-0245, USA. aedison@ufl.edu","Journal Article","[]","True","Arthur","","male",0.98,547,NA,NA,NA
27623,"Current opinion in neurobiology",2009,"Function follows form: ecological constraints on odor codes and olfactory percepts.","Jay A","Gottfried","","","Northwestern University Feinberg School of Medicine, Department of Neurology, Cognitive Neurology & Alzheimer's Disease Center, 320 E. Superior St., Searle 11-453, Chicago, IL 60611, USA. j-gottfried@northwestern.edu","Journal Article","[]","True","Jay","","male",0.9,1882,NA,NA,NA
5606,"Current opinion in neurobiology",2017,"Hippocampal function in rodents.","Roland","Zemla","Jayeeta","Basu","Neuroscience Institute, New York University School of Medicine, USA; Medical Scientist Training Program, New York University School of Medicine, USA.","Journal Article","[]","True","Roland","Jayeeta","male",1,255,"female",1,4
14099,"Current opinion in neurobiology",2017,"Thalamic control of functional cortical connectivity.","Miho","Nakajima","Michael M","Halassa","NYU Neuroscience Institute, Department of Neuroscience and Physiology, NYU Langone Medical Center, New York, NY 10016, United States.","Journal Article","[]","True","Miho","Michael","female",0.98,63,"male",1,11094
28286,"Current opinion in neurobiology",2017,"To sleep or not to sleep: neuronal and ecological insights.","Ada","Eban-Rothschild","Luis","de Lecea","Department of Psychiatry and Behavioral Sciences, Stanford University, 1201 Welch Road, Stanford, CA 94305, USA. Electronic address: adae@stanford.edu.","Journal Article","['William J']","True","Ada","Luis","female",0.96,205,"male",1,4053
28287,"Current opinion in neurobiology",2017,"Brainstem regulation of slow-wave-sleep.","Christelle","Anaclet","Patrick M","Fuller","Department of Neurology, Beth Israel Deaconess Medical Center, Division of Sleep Medicine, Harvard Medical School, Boston, MA 02215, United States; Department of Neurobiology, University of Massachusetts Medical School, Worcester, MA 01605, United States. Electronic address: Christelle.Anaclet@umassmed.edu.","Journal Article","[]","True","Christelle","Patrick","female",1,340,"male",1,2877
28349,"Current opinion in neurobiology",2017,"Functional consequences of inhibitory plasticity: homeostasis, the excitation-inhibition balance and beyond.","Henning","Sprekeler","","","Department for Electrical Engineering and Computer Science, Berlin Institute of Technology, and Bernstein Center for Computational Neuroscience, Marchstr. 23, 10587 Berlin, Germany. Electronic address: h.sprekeler@tu-berlin.de.","Journal Article","[]","True","Henning","","male",1,77,NA,NA,NA
28411,"Current opinion in neurobiology",2017,"Multi-transmitter neurons in the mammalian central nervous system.","Adam J","Granger","Bernardo L","Sabatini","Department of Neurobiology, Howard Hughes Medical Institute, Harvard Medical School, Boston, MA 02115, United States.","Journal Article","['Michael L']","True","Adam","Bernardo","male",1,3957,"male",1,265
10699,"Current opinion in neurobiology",2015,"Peeling back the layers of locomotor control in the spinal cord.","David L","McLean","Kimberly J","Dougherty","Department of Neurobiology, Northwestern University, Evanston, IL, USA. Electronic address: david-mclean@northwestern.edu.","Journal Article","[]","True","David","Kimberly","male",1,12593,"female",1,1717
17584,"Current opinion in neurobiology",2015,"Dual-process decomposition in human sensorimotor adaptation.","David M","Huberdeau","Adrian M","Haith","Department of Biomedical Engineering, Johns Hopkins University, Baltimore, MD, United States.","Journal Article","['John W']","True","David","Adrian","male",1,12593,"male",0.97,1515
17585,"Current opinion in neurobiology",2015,"Motor-related signals in the auditory system for listening and learning.","David M","Schneider","Richard","Mooney","Department of Neurobiology, Duke University School of Medicine, Durham, NC 27710, United States.","Journal Article","[]","True","David","Richard","male",1,12593,"male",1,4381
17586,"Current opinion in neurobiology",2015,"Feedback control during voluntary motor actions.","Stephen H","Scott","Tomohiko","Takei","Centre for Neuroscience Studies, Queen's University, Kingston, ON, Canada; Department of Biomedical and Molecular Sciences, Queen's University, Kingston, ON, Canada; Department of Medicine, Queen's University, Kingston, ON, Canada. Electronic address: steve.scott@queensu.ca.","Journal Article","['Tyler', 'Catherine R']","True","Stephen","Tomohiko","male",1,2608,"male",1,4
17589,"Current opinion in neurobiology",2015,"Brain-controlled neuromuscular stimulation to drive neural plasticity and functional recovery.","C","Ethier","L E","Miller","Department of Physiology, Feinberg School of Medicine, Northwestern University, 303 E. Chicago Avenue, Chicago, IL 60611 USA.","Journal Article","['J A']","True","C","L","male",0.74,27,"female",0.58,24
29698,"Current opinion in neurobiology",2015,"Molecular biology of thermosensory transduction in C. elegans.","Ichiro","Aoki","Ikue","Mori","Group of Molecular Neurobiology, Division of Biological Science, Graduate School of Science, Nagoya University, Nagoya 464-8602, Japan.","Journal Article","[]","True","Ichiro","Ikue","male",1,3,"female",1,4
12228,"Current opinion in neurobiology",2014,"Axon guidance and injury-lessons from Wnts and Wnt signaling.","Keisuke","Onishi","Yimin","Zou","Neurobiology Section Biological Sciences Division, University of California, San Diego, La Jolla, CA 92093, United States.","Journal Article","['Edmund']","True","Keisuke","Yimin","male",1,15,"female",1,1
14578,"Current opinion in neurobiology",2014,"The laryngeal motor cortex: its organization and connectivity.","Kristina","Simonyan","","","Department of Neurology, Icahn School of Medicine at Mount Sinai, New York, NY 10029, United States; Department of Otolaryngology, Icahn School of Medicine at Mount Sinai, New York, NY 10029, United States. Electronic address: kristina.simonyan@mssm.edu.","Journal Article","[]","True","Kristina","","female",1,912,NA,NA,NA
14629,"Current opinion in neurobiology",2014,"Editorial overview: development and regeneration: nervous system development and regeneration.","Frank","Bradke","Oscar","Marín","German Center for Neurodegenerative Diseases (DZNE), Axon Growth and Regeneration, Ludwig-Erhard-Allee 2, 53175 Bonn, Germany. Electronic address: frank.bradke@dzne.de.","Editorial","[]","False","Frank","Oscar","male",1,1565,"male",0.99,1650
21588,"Current opinion in neurobiology",2014,"Feeding regulation in Drosophila.","Allan-Hermann","Pool","Kristin","Scott","Department of Molecular and Cell Biology, and Helen Wills Neuroscience Institute, University of California, Berkeley, Berkeley, CA 94720, United States.","Journal Article","[]","True","Allan-Hermann","Kristin",NA,NA,NA,"female",1,1047
14970,"Current opinion in neurobiology",2016,"Modeling developmental neuropsychiatric disorders with iPSC technology: challenges and opportunities.","Tracy L","Young-Pearse","Eric M","Morrow","Ann Romney Center for Neurologic Diseases, Brigham and Women's Hospital and Harvard Medical School, 77 Avenue Louis Pasteur, Boston, MA 02115, USA. Electronic address: tyoung@rics.bwh.harvard.edu.","Journal Article","[]","True","Tracy","Eric","female",0.95,1709,"male",1,4110
14971,"Current opinion in neurobiology",2016,"Microglial genes regulating neuroinflammation in the progression of Alzheimer's disease.","Claudio","Villegas-Llerena","Jennifer M","Pocock","Department of Neuroinflammation, University College London, Institute of Neurology, 1 Wakefield Street, London WC1 N 1PK, UK; Department of Molecular Neuroscience, University College London, Institute of Neurology, 1 Wakefield Street, London WC1 N 1PK, UK.","Journal Article","['Alexandra', 'Pablo', 'John']","True","Claudio","Jennifer","male",1,854,"female",1,6717
14972,"Current opinion in neurobiology",2016,"Early rescue of interneuron disease trajectory in developmental epilepsies.","Meagan S","Siehr","Jeffrey L","Noebels","Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, TX 77030, USA; Department of Neurology, Baylor College of Medicine, Houston, TX 77030, USA.","Journal Article","[]","True","Meagan","Jeffrey","female",1,212,"male",1,932
28700,"Current opinion in neurobiology",2015,"Ensemble coding in amygdala circuits for associative learning.","Jan","Gründemann","Andreas","Lüthi","Friedrich Miescher Institute for Biomedical Research, Maulbeerstrasse 66, 4058 Basel, Switzerland.","Journal Article","[]","True","Jan","Andreas","male",0.6,1663,"male",1,1021
15112,"Current opinion in neurobiology",2016,"Neocortex expansion in development and evolution - from cell biology to single genes.","Michaela","Wilsch-Bräuninger","Wieland B","Huttner","Max Planck Institute of Molecular Cell Biology and Genetics, Pfotenhauerstrasse 108, D-01307 Dresden, Germany.","Journal Article","['Marta']","True","Michaela","Wieland","female",1,525,"male",1,1
7849,"Current opinion in neurobiology",2011,"Developmental neuroscience.","Silvia","Arber","Graeme","Davis","","Editorial","[]","False","Silvia","Graeme","female",1,1766,"male",0.99,167
18624,"Current opinion in neurobiology",2013,"Exosomes function in cell-cell communication during brain circuit development.","Pranav","Sharma","Hollis T","Cline","Department of Molecular and Cellular Neuroscience, The Dorris Neuroscience Center, The Scripps Research Institute, 10550 North Torrey Pines Road, La Jolla, CA 92037, United States.","Journal Article","['Lucio']","True","Pranav","Hollis","male",1,62,"female",0.55,11
2771,"Current opinion in neurobiology",2005,"Magnetoreception and its use in bird navigation.","Henrik","Mouritsen","Thorsten","Ritz","Volkswagen Nachwuchsgruppe Animal Navigation, Institute of Biology, University of Oldenburg, D-26111 Oldenburg, Germany. henrik.mouritsen@uni-oldenburg.de","Journal Article","[]","True","Henrik","Thorsten","male",1,353,"male",1,32
2772,"Current opinion in neurobiology",2005,"Microbial mechanosensation.","Andriy","Anishkin","Ching","Kung","Department of Biology, University of Maryland, College Park, MD 20742, USA. anisan@umd.edu","Journal Article","[]","True","Andriy","Ching","male",1,14,"female",0.87,54
2773,"Current opinion in neurobiology",2005,"Insect chemoreception.","Anupama","Dahanukar","John R","Carlson","Department of Molecular, Cellular and Developmental Biology, Yale University, New Haven, CT 06520, USA.","Journal Article","['Elissa A']","True","Anupama","John","female",1,45,"male",0.99,9931
5945,"Current opinion in neurobiology",2005,"Cochlear implants: the view from the brain.","John C","Middlebrooks","Russell L","Snyder","Kresge Hearing Research Institute, University of Michigan, 1301 East Ann Street, Ann Arbor, MI 48109-0506, USA. jmidd@umich.edu","Journal Article","['Julie Arenberg']","True","John","Russell","male",0.99,9931,"male",1,513
5946,"Current opinion in neurobiology",2005,"From sparks to spikes: information processing in the electrosensory systems of fish.","Nathaniel B","Sawtell","Curtis C","Bell","Neurological Sciences Institute, Oregon Health & Sciences University, Beaverton, Oregon 97006, USA. sawtelln@ohsu.edu","Journal Article","['Alan']","True","Nathaniel","Curtis","male",1,234,"male",1,311
